phi,thetha,r,t
-75.5262865476302,89.4621429972086,633272.129889181,115.199999999998
-75.5296047613946,89.4616498409819,633203.122323471,115.299999999998
-75.5329236999354,89.4611565789241,633134.028888606,115.399999999998
-75.5362433643915,89.460663210869,633064.849566132,115.499999999998
-75.5395637559026,89.4601697366501,632995.584337566,115.599999999998
-75.5428848756097,89.4596761561008,632926.233184399,115.699999999998
-75.546206724655,89.4591824690543,632856.796088089,115.799999999998
-75.549529304182,89.4586886753436,632787.273030068,115.899999999998
-75.5528526153352,89.4581947748018,632717.663991738,115.999999999998
-75.5561766592604,89.4577007672614,632647.968954471,116.099999999998
-75.5595014371045,89.457206652555,632578.18789961,116.199999999998
-75.5628269500158,89.456712430515,632508.320808471,116.299999999998
-75.5661531991437,89.4562181009735,632438.367662338,116.399999999998
-75.5694801856387,89.4557236637626,632368.328442467,116.499999999998
-75.5728079106527,89.4552291187141,632298.203130086,116.599999999998
-75.5761363753386,89.4547344656597,632227.991706391,116.699999999998
-75.5794655808507,89.4542397044309,632157.694152551,116.799999999998
-75.5827955283445,89.4537448348589,632087.310449704,116.899999999998
-75.5861262189767,89.453249856775,632016.840578961,116.999999999998
-75.589457653905,89.45275477001,631946.2845214,117.099999999998
-75.5927898342887,89.4522595743948,631875.642258074,117.199999999998
-75.5961227612881,89.45176426976,631804.913770002,117.299999999998
-75.5994564360647,89.4512688559359,631734.099038177,117.399999999998
-75.6027908597815,89.4507733327529,631663.19804356,117.499999999998
-75.6061260336024,89.4502777000411,631592.210767086,117.599999999998
-75.6094619586926,89.4497819576302,631521.137189655,117.699999999998
-75.6127986362189,89.4492861053501,631449.977292142,117.799999999998
-75.6161360673488,89.4487901430302,631378.731055391,117.899999999998
-75.6194742532514,89.4482940705,631307.398460215,117.999999999998
-75.622813195097,89.4477978875886,631235.9794874,118.099999999998
-75.6261528940571,89.447301594125,631164.474117699,118.199999999998
-75.6294933513045,89.446805189938,631092.882331837,118.299999999998
-75.6328345680132,89.4463086748562,631021.20411051,118.399999999998
-75.6361765453585,89.4458120487081,630949.439434383,118.499999999998
-75.6395192845168,89.4453153113221,630877.58828409,118.599999999998
-75.6428627866661,89.4448184625261,630805.650640238,118.699999999998
-75.6462070529854,89.444321502148,630733.626483403,118.799999999998
-75.6495520846551,89.4438244300156,630661.515794129,118.899999999998
-75.6528978828567,89.4433272459565,630589.318552931,118.999999999998
-75.6562444487732,89.4428299497979,630517.034740297,119.099999999998
-75.6595917835887,89.4423325413671,630444.664336681,119.199999999998
-75.6629398884887,89.441835020491,630372.207322508,119.299999999998
-75.6662887646599,89.4413373869965,630299.663678174,119.399999999997
-75.6696384132904,89.4408396407101,630227.033384043,119.499999999997
-75.6729888355695,89.4403417814583,630154.316420452,119.599999999997
-75.6763400326877,89.4398438090673,630081.512767704,119.699999999997
-75.6796920058369,89.4393457233632,630008.622406074,119.799999999997
-75.6830447562104,89.4388475241718,629935.645315806,119.899999999997
-75.6863982850026,89.4383492113189,629862.581477114,119.999999999997
-75.6897525934094,89.4378507846299,629789.430870182,120.099999999997
-75.6931076826278,89.4373522439301,629716.193475162,120.199999999997
-75.6964635538562,89.4368535890446,629642.869272177,120.299999999997
-75.6998202082944,89.4363548197985,629569.458241319,120.399999999997
-75.7031776471433,89.4358559360163,629495.960362651,120.499999999997
-75.7065358716054,89.4353569375227,629422.375616204,120.599999999997
-75.7098948828842,89.434857824142,629348.703981977,120.699999999997
-75.7132546821848,89.4343585956984,629274.945439942,120.799999999997
-75.7166152707135,89.4338592520159,629201.099970038,120.899999999997
-75.7199766496779,89.4333597929182,629127.167552173,120.999999999997
-75.723338820287,89.432860218229,629053.148166226,121.099999999997
-75.726701783751,89.4323605277716,628979.041792045,121.199999999997
-75.7300655412817,89.4318607213692,628904.848409446,121.299999999997
-75.733430094092,89.4313607988449,628830.567998215,121.399999999997
-75.7367954433961,89.4308607600216,628756.200538107,121.499999999997
