phi,thetha,r,t
-73.0649719167376,90.1683542788204,637025.907747816,31.5000000000002
-73.06652621175,90.1684360420967,637027.835708471,31.6000000000002
-73.0680804977908,90.1685178047764,637029.677114126,31.7000000000002
-73.0696347752826,90.1685995668817,637031.431965326,31.8000000000002
-73.0711890446477,90.1686813284347,637033.100262594,31.9000000000002
-73.0727433063086,90.1687630894577,637034.682006431,32.0000000000002
-73.0742975606876,90.1688448499727,637036.177197313,32.1000000000002
-73.0758518082072,90.1689266100019,637037.585835691,32.2000000000002
-73.0774060492899,90.1690083695676,637038.907921995,32.3000000000002
-73.0789602843578,90.1690901286917,637040.143456631,32.4000000000002
-73.0805145138335,90.1691718873966,637041.292439981,32.5000000000002
-73.0820687381393,90.1692536457044,637042.354872404,32.6000000000002
-73.0836229576975,90.1693354036372,637043.330754235,32.7000000000002
-73.0851771729305,90.1694171612172,637044.220085787,32.8000000000002
-73.0867313842606,90.1694989184665,637045.022867346,32.9000000000002
-73.0882855921102,90.1695806754073,637045.739099179,33.0000000000002
-73.0898397969016,90.1696624320618,637046.368781527,33.1000000000002
-73.0913939990571,90.1697441884521,637046.911914608,33.2000000000002
-73.092948198999,90.1698259446004,637047.368498617,33.3000000000002
-73.0945023971497,90.1699077005288,637047.738533724,33.4000000000002
-73.0960565939314,90.1699894562594,637048.022020077,33.5000000000002
-73.0976107897665,90.1700712118145,637048.218957802,33.6000000000002
-73.0991649850773,90.1701529672162,637048.329346998,33.7000000000002
-73.1007191802861,90.1702347224866,637048.353187742,33.8000000000002
-73.1022733758152,90.170316477648,637048.290480089,33.9000000000002
-73.1038275720869,90.1703982327223,637048.141224069,34.0000000000002
-73.1053817695235,90.1704799877319,637047.905419689,34.1000000000002
-73.1069359685473,90.1705617426989,637047.583066933,34.2000000000002
-73.1084901695807,90.1706434976453,637047.174165761,34.3000000000002
-73.1100443730459,90.1707252525934,637046.678716108,34.4000000000002
-73.1115985793653,90.1708070075653,637046.096717889,34.5000000000002
-73.1131527889612,90.1708887625832,637045.428170993,34.6000000000002
-73.1147070022559,90.1709705176692,637044.673075287,34.7000000000002
-73.1162612196718,90.1710522728456,637043.831430612,34.8000000000002
-73.1178154416311,90.1711340281343,637042.903236789,34.9000000000002
-73.1193696685562,90.1712157835576,637041.888493614,35.0000000000002
-73.1209239008696,90.1712975391377,637040.787200858,35.1000000000002
-73.1224781389935,90.1713792948967,637039.599358271,35.2000000000002
-73.1240323833503,90.1714610508567,637038.324965579,35.3000000000002
-73.1255866343624,90.17154280704,637036.964022482,35.4000000000002
-73.1271408924521,90.1716245634686,637035.516528661,35.5000000000002
-73.128695158042,90.1717063201647,637033.98248377,35.6000000000002
-73.1302494315542,90.1717880771505,637032.361887442,35.7000000000002
-73.1318037134114,90.1718698344482,637030.654739283,35.8000000000002
-73.1333580040359,90.1719515920798,637028.861038879,35.9000000000002
-73.1349123038502,90.1720333500676,637026.980785791,36.0000000000002
-73.1364666132767,90.1721151084337,637025.013979558,36.1000000000002
-73.1380209327379,90.1721968672003,637022.960619693,36.2000000000002
-73.1395752626563,90.1722786263895,637020.820705688,36.3000000000002
-73.1411296034544,90.1723603860235,637018.59423701,36.4000000000002
-73.1426839555547,90.1724421461245,637016.281213102,36.5000000000002
-73.1442383193797,90.1725239067145,637013.881633387,36.6000000000003
-73.145792695352,90.1726056678159,637011.39549726,36.7000000000003
-73.1473470838942,90.1726874294507,637008.822804095,36.8000000000003
-73.1489014854288,90.1727691916411,637006.163553243,36.9000000000003
-73.1504559003784,90.1728509544093,637003.41774403,37.0000000000003
-73.1520103291657,90.1729327177774,637000.58537576,37.1000000000003
-73.1535647722134,90.1730144817677,636997.666447712,37.2000000000003
-73.155119229944,90.1730962464022,636994.660959143,37.3000000000003
-73.1566737027803,90.1731780117031,636991.568909285,37.4000000000003
-73.158228191145,90.1732597776927,636988.390297348,37.5000000000003
-73.1597826954608,90.173341544393,636985.125122517,37.6000000000003
-73.1613372161505,90.1734233118263,636981.773383955,37.7000000000003
-73.1628917536369,90.1735050800148,636978.335080802,37.8000000000003
-73.1644463083428,90.1735868489805,636974.810212172,37.9000000000003
-73.1660008806909,90.1736686187458,636971.198777157,38.0000000000003
-73.1675554711043,90.1737503893327,636967.500774826,38.1000000000003
-73.1691100800056,90.1738321607634,636963.716204225,38.2000000000003
-73.170664707818,90.1739139330602,636959.845064373,38.3000000000003
-73.1722193549642,90.1739957062451,636955.887354271,38.4000000000003
-73.1737740218673,90.1740774803405,636951.843072891,38.5000000000003
-73.1753287089503,90.1741592553684,636947.712219186,38.6000000000003
-73.1768834166362,90.174241031351,636943.494792083,38.7000000000003
-73.178438145348,90.1743228083106,636939.190790485,38.8000000000003
-73.1799928955089,90.1744045862693,636934.800213274,38.9000000000003
-73.1815476675419,90.1744863652494,636930.323059307,39.0000000000003
-73.1831024618703,90.1745681452729,636925.759327417,39.1000000000003
-73.1846572789172,90.1746499263622,636921.109016415,39.2000000000003
-73.1862121191058,90.1747317085393,636916.372125087,39.3000000000003
-73.1877669828594,90.1748134918266,636911.548652196,39.4000000000003
-73.1893218706013,90.1748952762461,636906.638596482,39.5000000000003
-73.1908767827548,90.1749770618201,636901.641956661,39.6000000000003
-73.1924317197432,90.1750588485708,636896.558731425,39.7000000000003
-73.19398668199,90.1751406365204,636891.388919445,39.8000000000003
-73.1955416699186,90.1752224256911,636886.132519364,39.9000000000003
-73.1970966839525,90.1753042161051,636880.789529806,40.0000000000003
-73.1986517245152,90.1753860077846,636875.35994937,40.1000000000003
-73.2002067920302,90.1754678007518,636869.843776629,40.2000000000003
-73.2017618869211,90.175549595029,636864.241010136,40.3000000000003
-73.2033170096116,90.1756313906384,636858.551648419,40.4000000000003
-73.2048721605254,90.1757131876021,636852.775689982,40.5000000000003
-73.2064273400861,90.1757949859423,636846.913133306,40.6000000000003
-73.2079825487175,90.1758767856814,636840.963976849,40.7000000000003
-73.2095377868434,90.1759585868415,636834.928219045,40.8000000000003
-73.2110930548877,90.1760403894449,636828.805858304,40.9000000000003
-73.2126483532742,90.1761221935138,636822.596893012,41.0000000000003
-73.214203682427,90.1762039990704,636816.301321534,41.1000000000003
-73.2157590427699,90.1762858061369,636809.919142209,41.2000000000003
-73.217314434727,90.1763676147356,636803.450353353,41.3000000000003
-73.2188698587223,90.1764494248887,636796.894953259,41.4000000000003
-73.2204253151801,90.1765312366184,636790.252940196,41.5000000000003
-73.2219808045244,90.1766130499471,636783.52431241,41.6000000000003
-73.2235363271795,90.1766948648969,636776.709068123,41.7000000000003
-73.2250918835697,90.1767766814901,636769.807205533,41.8000000000003
-73.2266474741192,90.1768584997489,636762.818722816,41.9000000000003
-73.2282030992525,90.1769403196956,636755.743618122,42.0000000000003
-73.2297587593939,90.1770221413524,636748.58188958,42.1000000000003
-73.231314454968,90.1771039647416,636741.333535293,42.2000000000003
-73.2328701863993,90.1771857898855,636733.998553343,42.3000000000003
-73.2344259541122,90.1772676168063,636726.576941787,42.4000000000003
-73.2359817585316,90.1773494455262,636719.068698658,42.5000000000003
-73.2375376000821,90.1774312760676,636711.473821966,42.6000000000003
-73.2390934791883,90.1775131084527,636703.792309698,42.7000000000003
-73.2406493962752,90.1775949427038,636696.024159816,42.8000000000003
-73.2422053517675,90.1776767788432,636688.16937026,42.9000000000003
-73.2437613460902,90.1777586168931,636680.227938946,43.0000000000003
-73.2453173796682,90.1778404568758,636672.199863764,43.1000000000003
-73.2468734529267,90.1779222988137,636664.085142585,43.2000000000003
-73.2484295662906,90.1780041427289,636655.883773252,43.3000000000003
-73.2499857201851,90.1780859886438,636647.595753588,43.4000000000003
-73.2515419150355,90.1781678365806,636639.221081389,43.5000000000003
-73.253098151267,90.1782496865618,636630.759754429,43.6000000000004
-73.2546544293049,90.1783315386095,636622.21177046,43.7000000000004
-73.2562107495746,90.1784133927461,636613.577127208,43.8000000000004
-73.2577671125016,90.1784952489938,636604.855822376,43.9000000000004
-73.2593235185114,90.178577107375,636596.047853644,44.0000000000004
-73.2608799680296,90.1786589679121,636587.153218668,44.1000000000004
-73.2624364614819,90.1787408306272,636578.17191508,44.2000000000004
-73.2639929992939,90.1788226955428,636569.103940489,44.3000000000004
-73.2655495818915,90.1789045626811,636559.94929248,44.4000000000004
-73.2671062097004,90.1789864320645,636550.707968614,44.5000000000004
-73.2686628831467,90.1790683037153,636541.379966429,44.6000000000004
-73.2702196026562,90.1791501776558,636531.96528344,44.7000000000004
-73.2717763686551,90.1792320539084,636522.463917136,44.8000000000004
-73.2733331815695,90.1793139324954,636512.875864986,44.9000000000004
-73.2748900418255,90.1793958134392,636503.201124431,45.0000000000004
-73.2764469498495,90.179477696762,636493.439692891,45.1000000000004
-73.2780039060677,90.1795595824863,636483.591567763,45.2000000000004
-73.2795609109066,90.1796414706344,636473.656746418,45.3000000000004
-73.2811179647926,90.1797233612287,636463.635226206,45.4000000000004
-73.2826750681524,90.1798052542914,636453.52700445,45.5000000000004
-73.2842322214124,90.1798871498451,636443.332078453,45.6000000000004
-73.2857894249995,90.179969047912,636433.050445491,45.7000000000004
-73.2873466793404,90.1800509485145,636422.682102818,45.8000000000004
-73.288903984862,90.180132851675,636412.227047665,45.9000000000004
-73.2904613419911,90.1802147574159,636401.685277237,46.0000000000004
-73.2920187511549,90.1802966657595,636391.056788719,46.1000000000004
-73.2935762127803,90.1803785767283,636380.341579268,46.2000000000004
-73.2951337272946,90.1804604903447,636369.539646019,46.3000000000004
-73.296691295125,90.1805424066309,636358.650986085,46.4000000000004
-73.2982489166987,90.1806243256095,636347.675596554,46.5000000000004
-73.2998065924433,90.1807062473028,636336.613474489,46.6000000000004
-73.3013643227862,90.1807881717333,636325.464616931,46.7000000000004
-73.3029221081549,90.1808700989233,636314.229020897,46.8000000000004
-73.3044799489772,90.1809520288953,636302.906683379,46.9000000000004
-73.3060378456806,90.1810339616717,636291.497601347,47.0000000000004
-73.3075957986932,90.1811158972749,636280.001771746,47.1000000000004
-73.3091538084426,90.1811978357273,636268.419191499,47.2000000000004
-73.3107118753571,90.1812797770514,636256.749857502,47.3000000000004
-73.3122699998645,90.1813617212696,636244.99376663,47.4000000000004
-73.313828182393,90.1814436684044,636233.150915734,47.5000000000004
-73.315386423371,90.1815256184781,636221.22130164,47.6000000000004
-73.3169447232267,90.1816075715133,636209.204921151,47.7000000000004
-73.3185030823885,90.1816895275324,636197.101771047,47.8000000000004
-73.3200615012851,90.1817714865579,636184.911848082,47.9000000000004
-73.3216199803448,90.1818534486122,636172.635148989,48.0000000000004
-73.3231785199965,90.1819354137178,636160.271670474,48.1000000000004
-73.3247371206689,90.1820173818971,636147.821409223,48.2000000000004
-73.3262957827909,90.1820993531727,636135.284361894,48.3000000000004
-73.3278545067914,90.1821813275671,636122.660525125,48.4000000000004
-73.3294132930996,90.1822633051026,636109.949895528,48.5000000000004
-73.3309721421445,90.1823452858019,636097.152469692,48.6000000000004
-73.3325310543553,90.1824272696873,636084.268244182,48.7000000000004
-73.3340900301615,90.1825092567815,636071.297215538,48.8000000000004
-73.3356490699925,90.1825912471069,636058.239380279,48.9000000000004
-73.3372081742777,90.182673240686,636045.094734897,49.0000000000004
-73.3387673434469,90.1827552375413,636031.863275861,49.1000000000004
-73.3403265779297,90.1828372376954,636018.544999619,49.2000000000004
-73.3418858781559,90.1829192411707,636005.139902591,49.3000000000004
-73.3434452445556,90.1830012479899,635991.647981176,49.4000000000004
-73.3450046775586,90.1830832581755,635978.069231748,49.5000000000004
-73.3465641775951,90.1831652717499,635964.403650657,49.6000000000004
-73.3481237450953,90.1832472887358,635950.651234229,49.7000000000004
-73.3496833804896,90.1833293091556,635936.811978768,49.8000000000004
-73.3512430842084,90.183411333032,635922.885880551,49.9000000000004
-73.3528028566822,90.1834933603876,635908.872935833,50.0000000000004
-73.3543626983415,90.1835753912448,635894.773140846,50.1000000000004
-73.3559226096173,90.1836574256262,635880.586491796,50.2000000000004
-73.3574825909402,90.1837394635545,635866.312984866,50.3000000000004
-73.3590426427413,90.1838215050522,635851.952616216,50.4000000000004
-73.3606027654516,90.1839035501418,635837.50538198,50.5000000000004
-73.3621629595022,90.1839855988461,635822.97127827,50.6000000000004
-73.3637232253244,90.1840676511876,635808.350301174,50.7000000000005
-73.3652835633495,90.1841497071889,635793.642446754,50.8000000000005
-73.3668439740092,90.1842317668725,635778.847711051,50.9000000000005
-73.3684044577348,90.1843138302612,635763.966090079,51.0000000000005
-73.3699650149582,90.1843958973776,635748.99757983,51.1000000000005
-73.3715256461112,90.1844779682442,635733.942176272,51.2000000000005
-73.3730863516256,90.1845600428837,635718.799875348,51.3000000000005
-73.3746471319335,90.1846421213188,635703.570672979,51.4000000000005
-73.3762079874671,90.184724203572,635688.25456506,51.5000000000005
-73.3777689186586,90.1848062896661,635672.851547462,51.6000000000005
-73.3793299259403,90.1848883796237,635657.361616033,51.7000000000005
-73.3808910097448,90.1849704734675,635641.784766597,51.8000000000005
-73.3824521705047,90.1850525712201,635626.120994954,51.9000000000005
-73.3840134086527,90.1851346729041,635610.37029688,52.0000000000005
-73.3855747246215,90.1852167785424,635594.532668125,52.1000000000005
-73.3871361188443,90.1852988881575,635578.608104418,52.2000000000005
-73.388697591754,90.1853810017722,635562.596601462,52.3000000000005
-73.3902591437838,90.1854631194092,635546.498154937,52.4000000000005
-73.391820775367,90.185545241091,635530.312760499,52.5000000000005
-73.3933824869371,90.1856273668406,635514.040413779,52.6000000000005
-73.3949442789276,90.1857094966806,635497.681110383,52.7000000000005
-73.3965061517722,90.1857916306336,635481.234845897,52.8000000000005
-73.3980681059047,90.1858737687225,635464.701615879,52.9000000000005
-73.399630141759,90.18595591097,635448.081415864,53.0000000000005
-73.401192259769,90.1860380573988,635431.374241364,53.1000000000005
-73.4027544603691,90.1861202080316,635414.580087865,53.2000000000005
-73.4043167439934,90.1862023628913,635397.698950831,53.3000000000005
-73.4058791110765,90.1862845220005,635380.730825699,53.4000000000005
-73.4074415620527,90.1863666853821,635363.675707886,53.5000000000005
-73.4090040973568,90.1864488530588,635346.533592782,53.6000000000005
-73.4105667174236,90.1865310250534,635329.304475753,53.7000000000005
-73.4121294226881,90.1866132013887,635311.988352142,53.8000000000005
-73.4136922135851,90.1866953820874,635294.585217266,53.9000000000005
-73.41525509055,90.1867775671725,635277.095066421,54.0000000000005
-73.416818054018,90.1868597566666,635259.517894875,54.1000000000005
-73.4183811044246,90.1869419505926,635241.853697875,54.2000000000005
-73.4199442422054,90.1870241489733,635224.102470642,54.3000000000005
-73.4215074677959,90.1871063518316,635206.264208374,54.4000000000005
-73.4230707816322,90.1871885591902,635188.338906244,54.5000000000005
-73.4246341841501,90.1872707710721,635170.326559402,54.6000000000005
-73.4261976757858,90.1873529875,635152.227162971,54.7000000000005
-73.4277612569755,90.1874352084968,635134.040712053,54.8000000000005
